misc/nupdates,misc/total_timesteps,fps,eprewmean
14620,5263560,29,1.3570418602228165
14640,5270760,29,1.2082145076990127
14660,5277960,29,1.2411926910281181
14680,5285160,29,1.056096394956112
14700,5292360,29,1.163733882009983
14720,5299560,29,1.2161766812205315
14740,5306760,29,0.9709594985842704
14760,5313960,29,1.0372450450062751
14780,5321160,29,1.054276386499405
14800,5328360,29,1.1534510019421578
14820,5335560,29,1.109759839773178
14840,5342760,29,1.1871525114774704
14860,5349960,29,1.3636010140180588
14880,5357160,29,1.4910736981034278
14900,5364360,29,1.5320670333504678
14920,5371560,29,1.6055019763112068
14940,5378760,29,1.6013697388768195
14960,5385960,29,1.6555380091071128
14980,5393160,29,1.5075721418857575
15000,5400360,29,1.244392140209675
15020,5407560,29,1.2871842697262763
15040,5414760,29,1.3250631865859033
15060,5421960,29,1.222687447965145
15080,5429160,29,1.491716051697731
15100,5436360,29,1.4021230307221413
15120,5443560,29,1.8031842267513276
15140,5450760,29,1.6554744797945022
15160,5457960,29,1.7055375134944917
15180,5465160,29,1.6721136990189551
15200,5472360,29,1.6818520587682724
15220,5479560,29,1.8131138274073602
15240,5486760,29,1.7905853217840195
15260,5493960,29,1.5046442714333534
15280,5501160,29,1.7741325363516807
15300,5508360,29,1.4758870762586593
15320,5515560,29,1.662102451622486
15340,5522760,29,1.446636019051075
15360,5529960,29,1.3361613151431084
15380,5537160,29,1.3026917377114295
15400,5544360,29,1.172308194041252
15420,5551560,29,1.3664537605643272
15440,5558760,29,1.1295475846529006
15460,5565960,29,1.1932154685258864
15480,5573160,29,1.5415295094251633
15500,5580360,29,1.2846861699223517
15520,5587560,29,1.3323687395453454
15540,5594760,29,1.3025512930750847
15560,5601960,29,1.423133536875248
15580,5609160,29,1.6100338259339333
15600,5616360,29,1.329404602944851
15620,5623560,29,1.0655103453993797
15640,5630760,29,1.2879677829146385
15660,5637960,29,1.4138966807723046
